row ID;row m/z;row retention time;name;row identity (main ID);row identity (all IDs);row identity (main ID + details);identity;row number of detected peaks;average;CRE/WT;WT/Tert;CRE/Tert;t test;Tert G1;Tert G2;Tert G3;Tert G4;Tert G5;Tert G6;Tert G7;Tert G8;WT G1;WT G2;WT G3;WT G4;WT G5;WT G6;WT G7;WT G8;CRE G1;CRE G2;CRE G3;CRE G4;CRE G5;CRE G6;CRE G7;CRE G8;CRE G9
7168;471,2449597;11,02037635;NEGmz471.245rt11.02;Chenodeoxycholic acid sulfate;Chenodeoxycholic acid sulfate_Chenodeoxycholic acid 3-sulfate_Ursodeoxycholic acid 3-sulfate_Lucidenic acid K;ID: HMDB0002522_Name: Chenodeoxycholic acid sulfate_Molecular formula: C24H40O7S_Identification method: HMDB All metabolites - M-H.txt;HMDB0002522;19;2,86E+05;;;1,046;0,868;232776,375;558018,9375;324712,3125;348196,3438;117437,5391;183708,2656;240835,9531;119474,8828;223244,9063;159637;652749,1875;307320,125;250728,6406;141170,0625;346159,5625;448970,4688;344577,3125;394690,6875;182030,7813;348756,2813;110602,1328;134209,9531;304881,375;119493,1641;562448,375
28523;158,0033127;23,66180344;POSmz158.003rt23.66;L-cysteine Hydrochloride;L-cysteine Hydrochloride;ID: HMDB0062799_Name: L-cysteine Hydrochloride_Molecular formula: C3H8ClNO2S_Identification method: HMDB All metabolites - M+H.txt;HMDB0062799;17;1,19E+07;;;1,080;0,868;258527,5;342270,6563;250377,4063;228884,3594;3,27E+07;749468,4375;2,69E+07;2,43E+07;2,21E+07;1,88E+07;1,83E+07;1,69E+07;1,63E+07;1,53E+07;100399,7422;234512,3594;1,55E+07;243758,1094;1,53E+07;1,35E+07;1,26E+07;1,20E+07;1,18E+07;1,20E+07;1,12E+07
4021;429,1569928;9,718207847;NEGmz429.157rt9.72;Cubebinone;Cubebinone_8-Acetoxy-4'-methoxypinoresinol_Sesartemin;ID: HMDB0033259_Name: Cubebinone_Molecular formula: C23H26O8_Identification method: HMDB All metabolites - M-H.txt;HMDB0033259;9;3,89E+05;;;1,035;0,869;540692,375;282131,6875;233362,9844;437047,25;686018,5625;442048,9063;473201,0938;196267,0938;585442,375;594912,6875;214143,8125;199270,7188;195122,2656;286179,5938;243498,7344;282323,9063;300253;226317,8125;301805,2188;680494,5625;523279,7188;352768,1875;484123,9375;717547,8125;244723,7188
4128;324,0236743;2,756364503;NEGmz324.024rt2.76;Urothion;Urothion;ID: HMDB0002377_Name: Urothion_Molecular formula: C11H11N5O3S2_Identification method: HMDB All metabolites - M-H.txt;HMDB0002377;23;2,73E+05;;;1,042;0,870;522882,1875;274680,9063;244007,6875;301216,75;136395,1406;213869,2344;302874,0625;94222,64063;175786,9375;140754,6719;366486,5313;252898,625;387547,5938;98532,61719;475173,625;397546,0625;391009,0625;389796,2188;187104,1719;332591,4063;60978,86719;231832,3125;202644,2344;152697,5313;501473,5938
4274;197,1287253;10,89705921;POSmz197.129rt10.9;2-Isopropyl-3,5-dimethoxy-6-methylpyrazine;2-Isopropyl-3,5-dimethoxy-6-methylpyrazine_L-alpha-Amino-1H-pyrrole-1-hexanoic acid;ID: HMDB0029741_Name: 2-Isopropyl-3,5-dimethoxy-6-methylpyrazine_Molecular formula: C10H16N2O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0029741;12;8,07E+05;;;1,034;0,871;836454,25;831985,5625;1133323,875;833300,8125;462661,5313;846728,5625;974116,5;581278,8125;696733,5;1275316,125;623065,25;683704,75;549930,3125;677718,6875;651588,75;945969,4375;1052438,5;480597,2813;635957,75;528523,125;284487,0313;1138663;1728803,5;903097,625;810902,25
2193;221,0592441;2,781382315;POSmz221.059rt2.78;N-Acetyl-S-(N-methylcarbamoyl)cysteine;N-Acetyl-S-(N-methylcarbamoyl)cysteine;ID: HMDB0041942_Name: N-Acetyl-S-(N-methylcarbamoyl)cysteine_Molecular formula: C7H12N2O4S_Identification method: HMDB All metabolites - M+H.txt;HMDB0041942;24;1,39E+06;;;0,934;0,871;1972905,125;2723636,75;522164,1875;500861,2813;160590,3281;1050750,5;1855954,125;334385,125;2165233,75;5457775;2999453,75;485788,0938;1102066,375;1513496,875;1365476,625;846650,3125;545106,125;817117,9375;766297,5625;3454447,75;1262346;690957,5625;1113170,375;446821,4688;490145,4688
14288;328,0901947;8,709556426;NEGmz328.09rt8.71;7-Hydroxyamoxapine;7-Hydroxyamoxapine_8-Hydroxyamoxapine;ID: HMDB0060799_Name: 7-Hydroxyamoxapine_Molecular formula: C17H16ClN3O2_Identification method: HMDB All metabolites - M-H.txt;HMDB0060799;12;1,83E+05;;;0,968;0,872;0;298371,625;177730,2031;282037,7813;294431,375;206997,4844;149914,7813;168777,3906;165575,6719;115050,5781;70200,25;178919,5938;157665,1875;156179,0938;205116,5625;231291,25;134831,0313;103966,9219;149973,9531;200187,1563;170828,8594;244338,8594;258716,8438;268164,1875;187217,4531
7616;289,1157312;1,770897698;NEGmz289.116rt1.77;Argininosuccinic acid;Argininosuccinic acid_N2-(3-Hydroxysuccinoyl)arginine_N2-(3-Carboxy-2-hydroxy-1-oxopropyl)arginine;ID: HMDB0000052_Name: Argininosuccinic acid_Molecular formula: C10H18N4O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0000052;22;1,18E+05;;;1,036;0,872;210715,0625;85644,25;176147,8594;135482,3438;86662,03906;111574,8672;93098,39844;110674,4531;92232,89844;79885,90625;76849,125;100663,1016;101439,0547;63177,11719;94002,71875;162193,2031;166833,0781;43719,19531;78559,08594;81686,04688;77021,55469;239394,9375;117895,6875;187879,6094;184393,2188
896;171,0055499;1,519059176;NEGmz171.006rt1.52;Glycerol 3-phosphate;Glycerol 3-phosphate_Beta-Glycerophosphoric acid;ID: HMDB0000126_Name: Glycerol 3-phosphate_Molecular formula: C3H9O6P_Identification method: HMDB All metabolites - M-H.txt;HMDB0000126;25;4,63E+06;;;0,975;0,872;3662897,75;2509864;5062686,5;6337168,5;6452543;4912865;3059445,5;3463205;8762158;3740030,25;7813178;1936398,875;3790907,5;7183890,5;3485917,5;4642717,5;1583060,875;3611684,75;4577981,5;5646221,5;5996280;3753833,25;4522983,5;5020589,5;4185851,75
4267;185,1288547;10,58770595;POSmz185.129rt10.59;N-(3-acetamidopropyl)pyrrolidin-2-one;N-(3-acetamidopropyl)pyrrolidin-2-one;ID: HMDB0061384_Name: N-(3-acetamidopropyl)pyrrolidin-2-one_Molecular formula: C9H16N2O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0061384;16;8,19E+05;;;0,960;0,873;837759,4375;1762680,125;864459,25;571542,6875;863882,625;258021,0469;648192,125;316298,7813;1303186,125;1604367,625;1831191,125;558370,625;582148,375;301244,9063;963424,9375;588639,3125;1108580,125;1075095,75;1088967,25;677658,875;356671,4375;679081,1875;565792,375;342499,5;719916,3125
1782;412,9669849;15,1824986;NEGmz412.967rt15.18;Perfluorooctanoic acid;Perfluorooctanoic acid;ID: HMDB0059587_Name: Perfluorooctanoic acid_Molecular formula: C8HF15O2_Identification method: HMDB All metabolites - M-H.txt;HMDB0059587;25;2,07E+06;;;0,971;0,873;1514191,875;2282115,75;3462049,25;2049023,625;1278992,375;1713566,5;2094772;2968713,25;2505962;2274853,5;1867645,625;2552152,25;680027;2691694,75;1216616,875;1737697,375;968802,25;1235306,875;1028222,063;2437909,5;2936869,5;1861009,125;2705555,25;2983561,75;2813637
11747;277,0839282;9,385701698;NEGmz277.084rt9.39;N-gamma-L-Glutamyl-L-methionine;N-gamma-L-Glutamyl-L-methionine;ID: HMDB0034367_Name: N-gamma-L-Glutamyl-L-methionine_Molecular formula: C10H18N2O5S_Identification method: HMDB All metabolites - M-H.txt;HMDB0034367;24;1,20E+06;;;0,964;0,874;70602,77344;1906577,625;1353615,5;2351666,25;1281577,875;1390830,875;1607389,625;665680;702384,8125;1223308,375;1389478,375;672694,75;1166341,125;153414,2969;1660308,375;942870,8125;1963144;2097144,625;1180244,375;1658995,25;823855,625;1019640,938;1038385,813;537967,3125;1202220,75
21310;431,1567596;12,66803186;NEGmz431.157rt12.67;Zizybeoside I;Zizybeoside I_Armillaricin_Benzyl gentiobioside_15beta-hydroxycyproterone acetate;ID: HMDB0034954_Name: Zizybeoside I_Molecular formula: C19H28O11_Identification method: HMDB All metabolites - M-H.txt;HMDB0034954;13;1,33E+05;;;0,955;0,874;180606,7656;147560,4688;92705,67969;181290,6406;117781,9844;232403,1094;152564,5625;62518,94141;53011,23828;74324,25;64244,01172;76949,40625;203898,9219;75280,35938;229648,0625;133181,4531;105221,6484;209035,1875;78762,91406;134444,3594;71370,17188;90828,14844;385334,875;98526,60156;81386,74219
29921;408,1416505;10,33124051;NEGmz408.142rt10.33;Ezetimibe;Ezetimibe;ID: HMDB0015108_Name: Ezetimibe_Molecular formula: C24H21F2NO3_Identification method: HMDB All metabolites - M-H.txt;HMDB0015108;6;1,05E+05;;;0,953;0,874;174474,9375;75137;121040,4375;108224,5;0;80787,25781;139029,8438;29159,07617;58976,21875;89734,58594;175551,9219;102780,9141;102170,7422;31450,15625;442521,75;104479,6563;149194,8906;164830,25;67909,02344;133846,3906;31763,28906;47286,56641;52361,76172;34794,07031;98560,42969
1539;281,0957257;1,57924604;POSmz281.096rt1.58;Methionyl-Methionine;Methionyl-Methionine_N-Despyridinyl rosiglitazone;ID: HMDB0028979_Name: Methionyl-Methionine_Molecular formula: C10H20N2O3S2_Identification method: HMDB All metabolites - M+H.txt;HMDB0028979;25;3,33E+06;;;0,977;0,874;3010020;4999453;2540458,25;3550408,25;3585438,75;3086062,75;2565185,5;1857324,75;2653447,25;4037106,75;5433710,5;3037463,25;5937731,5;2164311,5;4475180,5;2758682,25;3012289,25;3556584,75;2029302,75;3117992,5;1984926,125;3660254,5;4296385,5;1859876,25;4164302,5
6078;454,0618433;12,43220197;POSmz454.062rt12.43;Flucloxacillin;Flucloxacillin;ID: HMDB0014446_Name: Flucloxacillin_Molecular formula: C19H17ClFN3O5S_Identification method: HMDB All metabolites - M+H.txt;HMDB0014446;21;2,41E+05;;;1,024;0,874;537710,8125;253752,4531;258348,1563;185903,2656;246893,1719;288017,5625;164123,25;204188,0938;163925,5156;131421,0625;186108,7188;156859,2031;167971,1719;152714,0781;240035,7031;224626,5156;279247,7188;249122,8906;271658,375;287916,0313;222299,6563;304656,4063;331645,875;249380,8125;269055,9063
2465;359,126004;12,11590632;NEGmz359.126rt12.12;Dityrosine;Dityrosine_Nitrendipine;ID: HMDB0006045_Name: Dityrosine_Molecular formula: C18H20N2O6_Identification method: HMDB All metabolites - M-H.txt;HMDB0006045;25;2,28E+06;;;1,074;0,875;991290,875;1102594,75;457710,6875;1804892,125;7901418,5;1092624,5;1161660,625;1417544,5;3264745,5;4265126;1546711,625;2807855,25;2019086,625;3321323,75;2786047,5;1903234,25;621797,3125;3063135,25;1784046,5;3464759,75;1466870,625;4343088,5;1751841;2089117,75;661356
1618;336,1854974;13,38948044;NEGmz336.185rt13.39;3,6-Ditigloyloxytropan-7-ol;3,6-Ditigloyloxytropan-7-ol;ID: HMDB0029325_Name: 3,6-Ditigloyloxytropan-7-ol_Molecular formula: C18H27NO5_Identification method: HMDB All metabolites - M-H.txt;HMDB0029325;25;1,16E+06;;;1,042;0,876;1752924,125;1559303,625;1749431,375;1704704,25;774489,75;956186,375;962577,875;467401,5;767650,3125;1222498;1410688;447240,125;1168647,875;359601,8125;963941,6875;1167366,125;2267359,25;2357501;528627,625;1839072,875;417182,625;1485576,75;578969,8125;491420,3438;1672674,5
202;124,9902205;1,581132584;NEGmz124.99rt1.58;2-Hydroxyethanesulfonate;2-Hydroxyethanesulfonate_Ethyl hydrogen sulfate;ID: HMDB0003903_Name: 2-Hydroxyethanesulfonate_Molecular formula: C2H6O4S_Identification method: HMDB All metabolites - M-H.txt;HMDB0003903;25;3,22E+07;;;1,022;0,876;2,38E+07;4,20E+07;2,86E+07;5,18E+07;4,59E+07;2,75E+07;3,76E+07;1,79E+07;2,85E+07;2,09E+07;2,14E+07;2,96E+07;2,43E+07;2,10E+07;3,41E+07;3,28E+07;2,81E+07;3,54E+07;2,28E+07;3,70E+07;3,78E+07;4,43E+07;2,65E+07;4,42E+07;4,02E+07
11657;313,0934772;9,369508619;NEGmz313.093rt9.37;Vanilloside;Vanilloside_2-Methoxycarbonylphenyl beta-D-glucopyranoside_6-O-Acetylarbutin_2-Hydroxyphenylacetic acid O-b-D-glucoside_(S)-Mandelic acid O-beta-D-Glucopyranoside_2-O-Acetylarbutin;ID: HMDB0029664_Name: Vanilloside_Molecular formula: C14H18O8_Identification method: HMDB All metabolites - M-H.txt;HMDB0029664;24;1,51E+06;;;1,054;0,876;190861,375;3044214,75;2242587;1676223;658742,8125;1377605,25;2596431,25;793142;782028,8125;1524602,5;1729259;573656,8125;2245793;171796,8125;1766158,75;1346740;2252662,25;3943806;1010456,125;1478243,625;587691,75;1128593;830914,8125;670224,4375;3009435,5
3525;457,1935187;9,664076636;NEGmz457.194rt9.66;Austinol;Austinol_2-Hydroxy-desipramine glucuronide;ID: HMDB0034464_Name: Austinol_Molecular formula: C25H30O8_Identification method: HMDB All metabolites - M-H.txt;HMDB0034464;24;3,40E+05;;;0,958;0,876;638723,8125;210721,4375;416639,75;380078,3125;252681,9063;273453,1563;435678,0938;135983,5156;253870,0938;470441,2813;716522,125;203224,4844;434549,9063;77676,79688;340972,9063;308611,3438;536495,9375;690725,375;393890,25;472364,4063;148771,7031;290729,375;168235,4531;152491,2188;104776,2734
1825;257,1145392;3,063264538;NEGmz257.115rt3.06;Strobilurin A;Strobilurin A_gamma-L-Glutamyl-L-pipecolic acid_(2S,2'S)-Pyrosaccharopine;ID: HMDB0030420_Name: Strobilurin A_Molecular formula: C16H18O3_Identification method: HMDB All metabolites - M-H.txt;HMDB0030420;13;4,92E+05;;;1,064;0,876;1482211,375;338319,25;374604,8438;443295,875;185483,9219;243225,4844;209802,3438;156795,4063;484463,9063;301929,25;1080806,625;686499,8125;306181,125;310197,4375;730585,4375;861034,4375;557662,375;464441,8125;230538,625;464132,5;194142,3281;290928,8438;663650,5625;209759,0469;1036357,813
38473;361,1191247;12,84909596;POSmz361.119rt12.85;Fenofibrate;Fenofibrate;ID: HMDB0015173_Name: Fenofibrate_Molecular formula: C20H21ClO4_Identification method: HMDB All metabolites - M+H.txt;HMDB0015173;12;1,79E+05;;;1,035;0,876;102491,8594;129932,4063;220110,1719;168883,375;175921,2344;123030,1953;123858,2969;261703,7656;231710,3125;190546,2188;170348,2031;459191,9063;0;213216,0625;119008,6328;269940,3125;61445,16406;78388,08594;138469,8594;118247,2969;94505,6875;287287,9063;265278,625;231087,2031;245875,7344
8145;218,0660947;2,973331948;POSmz218.066rt2.97;Lycoperdic acid;Lycoperdic acid;ID: HMDB0030417_Name: Lycoperdic acid_Molecular formula: C8H11NO6_Identification method: HMDB All metabolites - M+H.txt;HMDB0030417;25;2,98E+05;;;0,959;0,877;348750;629699,5;482842,8125;269041,9688;233859,4531;162376,5;197252,2813;182193,8281;162508,4219;459991,4063;436104;196042,4063;303516,6875;85970,625;311465,3438;288969,5313;692327,4375;416536,6875;273061,4688;246538,9063;113835,1172;221753,7031;310763,8438;133452,3125;294603,9375
557;247,1290497;2,852315826;POSmz247.129rt2.85;L-beta-aspartyl-L-leucine;L-beta-aspartyl-L-leucine_L-gamma-glutamyl-L-valine_Aspartyl-Isoleucine_Aspartyl-Leucine_Isoleucyl-Aspartate_Leucyl-Aspartate_Glu-Val;ID: HMDB0011166_Name: L-beta-aspartyl-L-leucine_Molecular formula: C10H18N2O5_Identification method: HMDB All metabolites - M+H.txt;HMDB0011166;24;9,44E+06;;;1,048;0,878;1,04E+07;2,07E+07;1,01E+07;9186979;3761672,5;4308843,5;6003980,5;2434058,75;7764257;1,11E+07;2,15E+07;1,18E+07;4849384;6263285,5;9035600;1,78E+07;1,20E+07;1,43E+07;4808578,5;1,06E+07;2859900,5;5307053;8462385;4332860,5;1,62E+07
16386;693,3708008;11,62933106;POSmz693.371rt11.63;Bismahanine;Bismahanine_Opiorphin;ID: HMDB0040773_Name: Bismahanine_Molecular formula: C46H48N2O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0040773;17;4,00E+05;;;0,965;0,879;308302,5938;491404;514376,5;353528,6875;166927,2656;319464,8438;513806,6563;457260,4063;547933,4375;494385,4063;45975,01563;534827,6875;268801,4375;844265,125;70321,09375;672669,9375;224263,5;40262,02344;143427,1563;340903,1563;439325,6875;750499,6875;542883,5625;472218,3125;440151,0625
612;781,4691821;13,88688296;NEGmz781.469rt13.89;Momordicoside D;Momordicoside D_Ginsenoside La;ID: HMDB0035011_Name: Momordicoside D_Molecular formula: C42H70O13_Identification method: HMDB All metabolites - M-H.txt;HMDB0035011;25;8,24E+06;;;1,043;0,880;5743758;1,04E+07;5396910;1,05E+07;7574935;1,76E+07;1,31E+07;2365215,75;5086336;4633206;8027934;4708687,5;9252190;5013883;5292100,5;6119561;1,75E+07;1,90E+07;1,10E+07;6568104;4395348;1,07E+07;5305303,5;5487315;5308845,5
22063;180,0688712;2,202500098;POSmz180.069rt2.2;(R)C(R)S-S-Propylcysteine sulfoxide;(R)C(R)S-S-Propylcysteine sulfoxide_Cyclamic acid;ID: HMDB0029442_Name: (R)C(R)S-S-Propylcysteine sulfoxide_Molecular formula: C6H13NO3S_Identification method: HMDB All metabolites - M+H.txt;HMDB0029442;13;5,07E+05;;;0,970;0,880;319753,4375;604193;340572,5313;428090,2188;484430,8438;426344,4375;652055,0625;206961,5938;469123,0938;728241,25;557468,875;214624,0781;1211423,75;361626,9063;1524195,375;368738,1563;249171,3125;580517,9375;312569,9688;542512,4375;301487,6875;846120,3125;348788,625;242005,3125;353349,4375
4820;391,0018311;14,76265489;NEGmz391.002rt14.76;beta-D-3-[5-Deoxy-5-(dimethylarsinyl)ribofuranosyloxy]-2-hydroxy-1-propanesulfonic acid;beta-D-3-[5-Deoxy-5-(dimethylarsinyl)ribofuranosyloxy]-2-hydroxy-1-propanesulfonic acid;ID: HMDB0032686_Name: beta-D-3-[5-Deoxy-5-(dimethylarsinyl)ribofuranosyloxy]-2-hydroxy-1-propanesulfonic acid_Molecular formula: C10H21AsO9S_Identification method: HMDB All metabolites - M-H.txt;HMDB0032686;21;4,34E+05;;;0,993;0,881;421006,1563;512841,4688;456829,5938;437743,8438;419408,5313;412541,25;374376,625;400036,9688;459596,5625;500734,0938;461114,875;472169,7188;389704,5313;471338,8438;386324,8438;433366,9688;444727,9063;402630,75;372020,4375;450984,25;510235,2188;409117,4063;438062,3125;409453,4063;399627,2813
29265;319,284296;21,57787938;POSmz319.284rt21.58;Tridihexethyl;Tridihexethyl;ID: HMDB0014648_Name: Tridihexethyl_Molecular formula: C21H36NO_Identification method: HMDB All metabolites - M+H.txt;HMDB0014648;9;1,44E+05;;;1,114;0,881;0;0;0;0;711116,5;0;0;230959,9375;271254,3125;269153,0938;238875,0938;93615,24219;208790,0313;172303,7344;0;234970,3438;0;0;165576,3438;209304,375;127605,0156;174175,0938;178688,25;154635,1719;171092,8594
21465;592,1809387;2,349090578;NEGmz592.181rt2.35;Pelargonidin 3-sophoroside;Pelargonidin 3-sophoroside;ID: HMDB0033679_Name: Pelargonidin 3-sophoroside_Molecular formula: C28H33O14_Identification method: HMDB All metabolites - M-H.txt;HMDB0033679;8;1,21E+05;;;0,963;0,881;0;126414,5625;197049,7344;146743,6563;132191,1406;85801,94531;70368,67188;223984,7344;53958,50391;224584,6875;146240,25;127914,0938;170132,1719;85950,92969;68175,94531;98051,45313;99094,89844;58155,37891;188068,1094;178082,0156;78167,78125;176383,5938;89123,82031;67699,35156;129772,875
1733;149,0445471;1,843218229;NEGmz149.045rt1.84;D-Xylose;D-Xylose_D-Ribose_2-Deoxyribonic acid_D-Ribulose_L-Arabinose_L-Threo-2-pentulose_D-Xylulose_L-Ribulose_Beta-D-ribopyranose_Arabinofuranose_Diisopropyl disulfide_D-Apiose_D-Arabinose_Methyl pentyl disulfide_Dipropyl disulfide_1,6-Hexanedithiol_Butyl ethyl disulfide_Methyl isopentyl disulfide_xi-1-(Propylthio)-1-propanethiol_2-Deoxypentonic acid_Aldehydo-D-xylose;ID: HMDB0000098_Name: D-Xylose_Molecular formula: C5H10O5_Identification method: HMDB All metabolites - M-H.txt;HMDB0000098;25;2,49E+06;;;0,973;0,882;1579086,75;3869589,5;4571361;2598895,25;1787389,25;1927738,125;2969454,5;1376165,5;2549592,5;2582499;3357054;2313506,5;2191007;1082717,75;2314263;2467536;3731842,25;3525112;1911363,75;2126632,5;1755070;2244539,5;1979131,125;2089986,625;3262994,5
13;229,0537836;13,07407216;NEGmz229.054rt13.07;Coriandrin;Coriandrin_Wyeronic acid_2',4'-Dihydroxy-2-biphenylcarboxylic acid_Thymol Sulfate;ID: HMDB0033329_Name: Coriandrin_Molecular formula: C13H10O4_Identification method: HMDB All metabolites - M-H.txt;HMDB0033329;25;3,48E+08;;;1,042;0,882;3,92E+08;7,35E+08;5,18E+08;4,39E+08;2,06E+08;2,28E+08;2,98E+08;1,19E+08;2,29E+08;4,01E+08;5,50E+08;1,19E+08;3,40E+08;2,24E+07;3,43E+08;3,22E+08;6,53E+08;7,09E+08;3,62E+08;4,60E+08;7,50E+07;3,24E+08;2,22E+08;1,21E+08;5,15E+08
8295;315,0806061;3,333551094;POSmz315.081rt3.33;Valdecoxib;Valdecoxib;ID: HMDB0005033_Name: Valdecoxib_Molecular formula: C16H14N2O3S_Identification method: HMDB All metabolites - M+H.txt;HMDB0005033;25;3,38E+05;;;0,982;0,883;339200,4375;395986,9375;432836,5313;345947,9375;447195,1563;176077,875;312842,1563;204499,0313;329409,3125;402488,375;445353,625;473589,5;278858,5;208824,7969;352514,1875;370721,875;422871,8438;313767,7813;315871,5938;318627,9063;225244,6563;288889,375;411706,5625;293275,9063;343029,5313
24473;833,5212524;20,67037779;NEGmz833.521rt20.67;PI(16:0/18:2(9Z,12Z));PI(16:0/18:2(9Z,12Z))_PI(16:1(9Z)/18:1(11Z))_PI(16:1(9Z)/18:1(9Z))_PI(16:2(9Z,12Z)/18:0)_PI(18:0/16:2(9Z,12Z))_PI(18:1(11Z)/16:1(9Z))_PI(18:1(9Z)/16:1(9Z))_PI(18:2(9Z,12Z)/16:0)_1-hexadecanoyl-2-(9Z,12Z-octadecadienoyl)-sn-glycero-3-phospho-D-myo-inositol;ID: HMDB0009784_Name: PI(16:0/18:2(9Z,12Z))_Molecular formula: C43H79O13P_Identification method: HMDB All metabolites - M-H.txt;HMDB0009784;20;1,08E+06;;;1,031;0,883;1382980,875;972552,0625;1506104,375;1903158,75;404660,8125;804013,8125;690956,625;467739,6875;858231,875;809737,8125;2179358,5;421605,1563;1607745,75;1399519;1218499,5;886423,25;1520350,75;316626,3438;1083097,625;830212,875;1147953;1218000,75;1112973,5;1213267,25;991286,0625
28166;309,2427661;19,06540045;POSmz309.243rt19.07;Obtusilactone A;Obtusilactone A_3-Methyl-5-pentyl-2-furannonanoic acid_Annosquamosin B_3-Methyl-5-propyl-2-furanundecanoic acid;ID: HMDB0030960_Name: Obtusilactone A_Molecular formula: C19H32O3_Identification method: HMDB All metabolites - M+H.txt;HMDB0030960;14;1,25E+05;;;1,013;0,886;128909,0859;149167,8281;139582,2969;94475,8125;142604,2656;125246,4141;112701,8906;108201,5391;121357,3828;181210,625;102518,125;122911,4141;105690,3984;118678,375;104824,5234;139318,0781;118454,3203;116206,2656;109152,3438;185296,6094;111695,8594;115960,5469;136992,5156;107942,9688;138393,8125
1154;170,0925894;1,527809453;POSmz170.093rt1.53;1-Methylhistidine;1-Methylhistidine_3-Methylhistidine;ID: HMDB0000001_Name: 1-Methylhistidine_Molecular formula: C7H11N3O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0000001;25;7,11E+06;;;0,977;0,887;4247772;9830080;7886692,5;9922263;4040699;6699452;9941952;7050902;8966017;7934677;3621528,75;7418058,5;3432099;6817484,5;5641268,5;8860575;3269724;6306179;6822244;1,24E+07;8346527;8239328,5;7075971;5294893,5;7766203
3390;341,0828723;9,603472436;NEGmz341.083rt9.6;Glucocaffeic acid;Glucocaffeic acid_1-O-Caffeoylglucose_Vanillic acid-4-O-glucuronide;ID: HMDB0034313_Name: Glucocaffeic acid_Molecular formula: C15H18O9_Identification method: HMDB All metabolites - M-H.txt;HMDB0034313;25;6,41E+05;;;0,957;0,887;666131,9375;1422797,875;864043;711872,1875;351994,4688;462921,2188;637560,25;330925,875;407706,8438;785385;1476136,25;295294,625;627396,125;124302,1797;570727,4375;415909,375;1215368;1567573,875;519984,3125;537246,9375;191326,1094;528677,5625;301042,3438;232371,5;773245,8125
15107;403,2360297;10,5613826;POSmz403.236rt10.56;Cinitapride;Cinitapride_Acetyl tributyl citrate;ID: HMDB0015698_Name: Cinitapride_Molecular formula: C21H30N4O4_Identification method: HMDB All metabolites - M+H.txt;HMDB0015698;22;1,27E+06;;;0,961;0,889;855149,1875;2877167,25;1404238,25;1476012,375;628500,625;999803,5625;1714804;607197,25;902721,75;1378839,625;1972629,875;762285,5625;1959702,25;173243,4688;1654759,25;1064917,75;1967779;2613877,25;1209855,125;1250968,625;619690,5;796348,625;728313,4375;392164,625;1842376,25
1643;267,1340356;9,316531528;POSmz267.134rt9.32;Dienestrol;Dienestrol_Phenylalanyl-Threonine_Threoninyl-Phenylalanine_N5-(4-Methoxybenzyl)glutamine_3-Phenylpropyl cinnamate;ID: HMDB0015027_Name: Dienestrol_Molecular formula: C18H18O2_Identification method: HMDB All metabolites - M+H.txt;HMDB0015027;25;3,26E+06;;;1,026;0,889;2789938,25;6157342,5;3806531,75;3423441,75;1808788,875;2228961,75;3284412,25;1528250,5;2354953,25;2454188,5;3339432,25;4285530;2580663,75;1799930,625;4481137,5;6401588,5;4404714,5;2488164,5;3088685,5;2461894,75;2132198,25;3137142,5;3630391,25;2803745,5;4750176
38212;277,1284912;14,8552641;POSmz277.128rt14.86;Triethyl citrate;Triethyl citrate;ID: HMDB0034263_Name: Triethyl citrate_Molecular formula: C12H20O7_Identification method: HMDB All metabolites - M+H.txt;HMDB0034263;8;4,56E+05;;;0,951;0,890;512287,9375;484219,6875;517888,6875;502029,25;717319,875;529155;453502,8438;453920,4688;311608,4063;480861,4375;341733,5938;377862,0625;266804,625;394218,5313;277073,125;324573,2813;331159,9375;276479,9063;281323,4063;1844363,5;281431,75;342679,7188;328678,1875;342502,5938;431047,4063
781;236,0774911;1,782436344;NEGmz236.077rt1.78;Sepiapterin;Sepiapterin_Biopterin_D-Biopterin_Orinapterin_Dyspropterin_Primapterin_8-[(Aminomethyl)sulfanyl]-6-sulfanyloctanoic acid_Deoxyeritadenine_N-(1-Deoxy-1-fructosyl)glycine_Fructoseglycine;ID: HMDB0000238_Name: Sepiapterin_Molecular formula: C9H11N5O3_Identification method: HMDB All metabolites - M-H.txt;HMDB0000238;25;2,95E+06;;;0,949;0,890;4278849,5;2649775,25;6577667,5;2013980,625;431724,0313;858643,125;1227293;2071646,25;6849933;1804634,75;7565935,5;3132939;1962527,375;4472005;1557452,75;4717327;3468484;5015336,5;666437,6875;620871,4375;1855111,5;944631,75;4326749,5;996150,625;3574570,25
