GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	GO ASPECT
UniProtKB	Q7SYL3	siah2l	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7SYL7	ctss1	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q7SYL8	pknox1.1	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	Q7SYL8	pknox1.1	GO:0035066	positive regulation of histone acetylation	P
UniProtKB	Q7SYL8	pknox1.1	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q7SYL9	esf1	GO:0014032	neural crest cell development	P
UniProtKB	Q7SYL9	esf1	GO:0014032	neural crest cell development	P
UniProtKB	Q7SYL9	esf1	GO:0014032	neural crest cell development	P
UniProtKB	Q7SYM7	fmr1	GO:2001022	positive regulation of response to DNA damage stimulus	P
UniProtKB	Q7SYM7	fmr1	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q7SYN5	rxrba	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q7SYN5	rxrba	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q7SZ55	pdcd2	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q7SZD3	hspa5	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7SZD3	hspa5	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	Q7SZE4	cxxc1b	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q7SZF4	bag6	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7SZQ0	mboat7	GO:0090207	regulation of triglyceride metabolic process	P
UniProtKB	Q7SZQ0	mboat7	GO:0090207	regulation of triglyceride metabolic process	P
UniProtKB	Q7SZQ4	zgc:66022	GO:0090141	positive regulation of mitochondrial fission	P
UniProtKB	Q7SZQ4	zgc:66022	GO:0090141	positive regulation of mitochondrial fission	P
UniProtKB	Q7SZQ8	ptges3a	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	Q7SZV3	tgfb3	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q7SZX6	cxxc1b	GO:0032776	DNA methylation on cytosine	P
UniProtKB	Q7SZY5	rimbp2b	GO:0007274	neuromuscular synaptic transmission	P
UniProtKB	Q7T002	psmb7	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q7T002	psmb7	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q7T002	psmb7	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q7T006	telo2	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	Q7T160	gcn1	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	Q7T162	fbxl3a	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T1B0	hbbe2	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7T1B1	hbbe3	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7T1B2	hbae3	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7T1G1	nos2a	GO:0009749	response to glucose	P
UniProtKB	Q7T1H5	dnd	GO:0060965	negative regulation of miRNA-mediated gene silencing	P
UniProtKB	Q7T1H5	dnd	GO:0060965	negative regulation of miRNA-mediated gene silencing	P
UniProtKB	Q7T1R3	pard3ab	GO:0001755	neural crest cell migration	P
UniProtKB	Q7T1R3	pard3ab	GO:0001755	neural crest cell migration	P
UniProtKB	Q7T1R3	pard3ab	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q7T208	pik3r2	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q7T286	chrm5a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q7T286	chrm5a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q7T286	chrm5a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q7T288	bmp5	GO:0014032	neural crest cell development	P
UniProtKB	Q7T2A7	cybb	GO:0042554	superoxide anion generation	P
UniProtKB	Q7T2C1	cul4a	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T2C1	cul4a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T2E1	sec13	GO:1904263	positive regulation of TORC1 signaling	P
UniProtKB	Q7T2F3	cyp7a1	GO:0071333	cellular response to glucose stimulus	P
UniProtKB	Q7T2I8	rdh8a	GO:0006703	estrogen biosynthetic process	P
UniProtKB	Q7T2I9	rdh8b	GO:0006703	estrogen biosynthetic process	P
UniProtKB	Q7T2J0	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	Q7T2J0	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	Q7T2J0	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	Q7T2J0	hsd17b1	GO:0006703	estrogen biosynthetic process	P
UniProtKB	Q7T2N8	foxi1	GO:0001755	neural crest cell migration	P
UniProtKB	Q7T2N8	foxi1	GO:0014032	neural crest cell development	P
UniProtKB	Q7T2P6	timm23	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	Q7T2P6	timm23	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	Q7T2P9	prnpa	GO:0004784	superoxide dismutase activity	F
UniProtKB	Q7T2P9	prnpa	GO:0019430	removal of superoxide radicals	P
UniProtKB	Q7T304	yy1b	GO:0046890	regulation of lipid biosynthetic process	P
UniProtKB	Q7T305	wipi1	GO:0034497	protein localization to phagophore assembly site	P
UniProtKB	Q7T308	rnf168	GO:0045739	positive regulation of DNA repair	P
UniProtKB	Q7T308	rnf168	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T308	rnf168	GO:0045739	positive regulation of DNA repair	P
UniProtKB	Q7T314	tomm40	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	Q7T314	tomm40	GO:0030150	protein import into mitochondrial matrix	P
UniProtKB	Q7T326	cisd2	GO:0010506	regulation of autophagy	P
UniProtKB	Q7T326	cisd2	GO:0010506	regulation of autophagy	P
UniProtKB	Q7T330	spop	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T330	spop	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T335	xrcc6	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	Q7T335	xrcc6	GO:0000723	telomere maintenance	P
UniProtKB	Q7T335	xrcc6	GO:0000723	telomere maintenance	P
UniProtKB	Q7T335	xrcc6	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	Q7T355	arih2	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T359	lipca	GO:0019433	triglyceride catabolic process	P
UniProtKB	Q7T381	bokb	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q7T397	mre11a	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	Q7T397	mre11a	GO:0000723	telomere maintenance	P
UniProtKB	Q7T3A4	rab13	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	Q7T3A5	ubl7b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3A8	anxa1a	GO:0046883	regulation of hormone secretion	P
UniProtKB	Q7T3A8	anxa1a	GO:0031394	positive regulation of prostaglandin biosynthetic process	P
UniProtKB	Q7T3B1	psmc2	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3F2	rnf144b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3F3	ube2nb	GO:0045739	positive regulation of DNA repair	P
UniProtKB	Q7T3G9	pck1	GO:0046327	glycerol biosynthetic process from pyruvate	P
UniProtKB	Q7T3G9	pck1	GO:0071333	cellular response to glucose stimulus	P
UniProtKB	Q7T3G9	pck1	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	Q7T3G9	pck1	GO:0042594	response to starvation	P
UniProtKB	Q7T3G9	pck1	GO:0009749	response to glucose	P
UniProtKB	Q7T3H3	rnf11a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3H8	asb2b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3J1	cyp17a1	GO:0042446	hormone biosynthetic process	P
UniProtKB	Q7T3L3	hsp90b1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7T3P8	fem1c	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3P8	fem1c	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7T3P8	fem1c	GO:0140627	ubiquitin-dependent protein catabolic process via the C-end degron rule pathway	P
UniProtKB	Q7T3T3	stat5a	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	Q7T3Y0	nrarpa	GO:0001755	neural crest cell migration	P
UniProtKB	Q7ZSY3	smarca4a	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZSY3	smarca4a	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZSY3	smarca4a	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q7ZSY4	tnnt2a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q7ZSZ0	rab1ab	GO:0000045	autophagosome assembly	P
UniProtKB	Q7ZT21	hbae1.1	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7ZTI4	uchl1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZTI4	uchl1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZTS5	stat3	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	Q7ZTT1	cat	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7ZTT1	cat	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7ZTZ6	stub1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZTZ6	stub1	GO:0030579	ubiquitin-dependent SMAD protein catabolic process	P
UniProtKB	Q7ZTZ6	stub1	GO:0031943	regulation of glucocorticoid metabolic process	P
UniProtKB	Q7ZTZ6	stub1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZTZ6	stub1	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	P
UniProtKB	Q7ZU02	cxcr4a	GO:1903045	neural crest cell migration involved in sympathetic nervous system development	P
UniProtKB	Q7ZU13	spns1	GO:0097352	autophagosome maturation	P
UniProtKB	Q7ZU13	spns1	GO:0097352	autophagosome maturation	P
UniProtKB	Q7ZU32	esr2a	GO:0030518	intracellular steroid hormone receptor signaling pathway	P
UniProtKB	Q7ZU32	esr2a	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q7ZU32	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q7ZU32	esr2a	GO:0030520	intracellular estrogen receptor signaling pathway	P
UniProtKB	Q7ZU32	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q7ZU32	esr2a	GO:0030284	nuclear estrogen receptor activity	F
UniProtKB	Q7ZU38	seh1l	GO:1904263	positive regulation of TORC1 signaling	P
UniProtKB	Q7ZU59	h2az2b	GO:0043045	DNA methylation involved in embryo development	P
UniProtKB	Q7ZU59	h2az2b	GO:0043045	DNA methylation involved in embryo development	P
UniProtKB	Q7ZU62	rps27a	GO:0019941	modification-dependent protein catabolic process	P
UniProtKB	Q7ZU69	psmd13	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZU74	irs2a	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q7ZU74	irs2a	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q7ZU99	vcp	GO:0097352	autophagosome maturation	P
UniProtKB	Q7ZU99	vcp	GO:0071712	ER-associated misfolded protein catabolic process	P
UniProtKB	Q7ZU99	vcp	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7ZU99	vcp	GO:0030970	retrograde protein transport, ER to cytosol	P
UniProtKB	Q7ZU99	vcp	GO:0097352	autophagosome maturation	P
UniProtKB	Q7ZU99	vcp	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZU99	vcp	GO:0016236	macroautophagy	P
UniProtKB	Q7ZU99	vcp	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7ZU99	vcp	GO:0036503	ERAD pathway	P
UniProtKB	Q7ZU99	vcp	GO:0010506	regulation of autophagy	P
UniProtKB	Q7ZUD8	map1lc3b	GO:0097352	autophagosome maturation	P
UniProtKB	Q7ZUD8	map1lc3b	GO:0016236	macroautophagy	P
UniProtKB	Q7ZUD8	map1lc3b	GO:0006995	cellular response to nitrogen starvation	P
UniProtKB	Q7ZUD8	map1lc3b	GO:0000045	autophagosome assembly	P
UniProtKB	Q7ZUF3	ube2h	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUH2	plaa	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUI2	rraga	GO:0009267	cellular response to starvation	P
UniProtKB	Q7ZUI2	rraga	GO:0010506	regulation of autophagy	P
UniProtKB	Q7ZUJ1	serp1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	Q7ZUJ8	psmb3	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q7ZUJ8	psmb3	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUJ8	psmb3	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q7ZUK0	rnf146	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUK0	rnf146	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUK7	waca	GO:0010506	regulation of autophagy	P
UniProtKB	Q7ZUK7	waca	GO:1904263	positive regulation of TORC1 signaling	P
UniProtKB	Q7ZUK7	waca	GO:0031571	mitotic G1 DNA damage checkpoint signaling	P
UniProtKB	Q7ZUK8	faf1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7ZUM3	hk1	GO:0001678	cellular glucose homeostasis	P
UniProtKB	Q7ZUM3	hk1	GO:0001678	cellular glucose homeostasis	P
UniProtKB	Q7ZUM6	sgta	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7ZUM8	usp44	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUP9	fzr1a	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q7ZUR2	ube2d3	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZUS2	nucb2b	GO:0032099	negative regulation of appetite	P
UniProtKB	Q7ZUS2	nucb2b	GO:0032094	response to food	P
UniProtKB	Q7ZUS9	etfa	GO:0031998	regulation of fatty acid beta-oxidation	P
UniProtKB	Q7ZUU0	polm	GO:0006303	double-strand break repair via nonhomologous end joining	P
UniProtKB	Q7ZUV5	rab1ba	GO:0000045	autophagosome assembly	P
UniProtKB	Q7ZUW6	wdr45b	GO:0034497	protein localization to phagophore assembly site	P
UniProtKB	Q7ZUW6	wdr45b	GO:0009267	cellular response to starvation	P
UniProtKB	Q7ZUW6	wdr45b	GO:0000045	autophagosome assembly	P
UniProtKB	Q7ZUX3	wdr45	GO:0034497	protein localization to phagophore assembly site	P
UniProtKB	Q7ZUX3	wdr45	GO:2000786	positive regulation of autophagosome assembly	P
UniProtKB	Q7ZUX3	wdr45	GO:0009267	cellular response to starvation	P
UniProtKB	Q7ZUX3	wdr45	GO:0000045	autophagosome assembly	P
UniProtKB	Q7ZUY4	nucb2a	GO:0032099	negative regulation of appetite	P
UniProtKB	Q7ZUY4	nucb2a	GO:0032094	response to food	P
UniProtKB	Q7ZV42	clec16a	GO:1901096	regulation of autophagosome maturation	P
UniProtKB	Q7ZV43	tollip	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZV46	metrnl	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q7ZV46	metrnl	GO:0050728	negative regulation of inflammatory response	P
UniProtKB	Q7ZV52	fxr2	GO:2001022	positive regulation of response to DNA damage stimulus	P
UniProtKB	Q7ZV54	fbxo9	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZV77	psma4	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q7ZV77	psma4	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q7ZV77	psma4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZV81	rtf1	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZV81	rtf1	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZV81	rtf1	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZV83	sema6d	GO:0001755	neural crest cell migration	P
UniProtKB	Q7ZV90	pif1	GO:0000723	telomere maintenance	P
UniProtKB	Q7ZV92	prpf19	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	Q7ZV92	prpf19	GO:0043518	negative regulation of DNA damage response, signal transduction by p53 class mediator	P
UniProtKB	Q7ZVB3	med14	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q7ZVD7	chek1	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q7ZVD7	chek1	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	Q7ZVE0	gar1	GO:0007004	telomere maintenance via telomerase	P
UniProtKB	Q7ZVE3	tigarb	GO:0045739	positive regulation of DNA repair	P
UniProtKB	Q7ZVG1	acaa2	GO:0031998	regulation of fatty acid beta-oxidation	P
UniProtKB	Q7ZVG6	siah1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVG6	siah1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVG6	siah1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVG6	siah1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVH3	cdc23	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q7ZVI0	edem2	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	P
UniProtKB	Q7ZVI0	edem2	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	P
UniProtKB	Q7ZVI8	nploc4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVI8	nploc4	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVJ7	sesn3	GO:0016239	positive regulation of macroautophagy	P
UniProtKB	Q7ZVJ7	sesn3	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q7ZVJ7	sesn3	GO:1990253	cellular response to leucine starvation	P
UniProtKB	Q7ZVJ7	sesn3	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q7ZVK2	ube2g1a	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVK2	ube2g1a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVK3	sirt2	GO:0061433	cellular response to caloric restriction	P
UniProtKB	Q7ZVK3	sirt2	GO:0010507	negative regulation of autophagy	P
UniProtKB	Q7ZVK4	vps36	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	P
UniProtKB	Q7ZVK6	usp1	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVL2	wdr24	GO:0016239	positive regulation of macroautophagy	P
UniProtKB	Q7ZVL2	wdr24	GO:1904263	positive regulation of TORC1 signaling	P
UniProtKB	Q7ZVL2	wdr24	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	Q7ZVL7	hk2	GO:0001678	cellular glucose homeostasis	P
UniProtKB	Q7ZVL7	hk2	GO:0001678	cellular glucose homeostasis	P
UniProtKB	Q7ZVP5	psmd1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVP7	edem1	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	P
UniProtKB	Q7ZVP7	edem1	GO:1904382	mannose trimming involved in glycoprotein ERAD pathway	P
UniProtKB	Q7ZVQ0	anapc5	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q7ZVQ4	usp25	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVR2	cul1a	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVR2	cul1a	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZVR5	stam	GO:0043328	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	P
UniProtKB	Q7ZVS6	castor2	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	Q7ZVT2	pkma	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	Q7ZVT9	derl1	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7ZVT9	derl1	GO:0030968	endoplasmic reticulum unfolded protein response	P
UniProtKB	Q7ZVT9	derl1	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q7ZVU0	actr10	GO:0098958	retrograde axonal transport of mitochondrion	P
UniProtKB	Q7ZVU0	actr10	GO:0098958	retrograde axonal transport of mitochondrion	P
UniProtKB	Q7ZVW3	pik3r3b	GO:0008286	insulin receptor signaling pathway	P
UniProtKB	Q7ZW32	ube2g1b	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZW32	ube2g1b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZW69	rnf175	GO:0030433	ubiquitin-dependent ERAD pathway	P
UniProtKB	Q7ZWA2	rap1ab	GO:2000301	negative regulation of synaptic vesicle exocytosis	P
UniProtKB	Q7ZWB4	arl6ip1	GO:0001755	neural crest cell migration	P
UniProtKB	Q7ZWB4	arl6ip1	GO:0001755	neural crest cell migration	P
UniProtKB	Q7ZWB4	arl6ip1	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZWB4	arl6ip1	GO:0014032	neural crest cell development	P
UniProtKB	Q7ZWC0	map1lc3c	GO:0097352	autophagosome maturation	P
UniProtKB	Q7ZWC0	map1lc3c	GO:0016236	macroautophagy	P
UniProtKB	Q7ZWC0	map1lc3c	GO:0006995	cellular response to nitrogen starvation	P
UniProtKB	Q7ZWC0	map1lc3c	GO:0000045	autophagosome assembly	P
UniProtKB	Q7ZWD1	psmc1a	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZWD5	cdc27	GO:0031145	anaphase-promoting complex-dependent catabolic process	P
UniProtKB	Q7ZWE2	hmgcs1	GO:0014033	neural crest cell differentiation	P
UniProtKB	Q7ZWE5	psmd6	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZWE5	psmd6	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZWK7	dio2	GO:0042446	hormone biosynthetic process	P
UniProtKB	Q7ZWK8	otop1	GO:0032869	cellular response to insulin stimulus	P
UniProtKB	Q7ZYX6	tnfaip1	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZYX7	psmd7	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	P
UniProtKB	Q7ZYZ4	hbae3	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q7ZYZ7	pcgf1	GO:0007568	aging	P
UniProtKB	Q7ZZC5	prickle1a	GO:0001755	neural crest cell migration	P
UniProtKB	Q7ZZH9	gh1	GO:0060396	growth hormone receptor signaling pathway	P
UniProtKB	Q7ZZH9	gh1	GO:0031667	response to nutrient levels	P
UniProtKB	Q7ZZH9	gh1	GO:0050996	positive regulation of lipid catabolic process	P
UniProtKB	Q7ZZP6	chrnb3a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	Q7ZZP6	chrnb3a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	Q7ZZP7	chrna2a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	Q7ZZP7	chrna2a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	Q7ZZP7	chrna2a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	Q7ZZU7	tgfb1a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q7ZZU7	tgfb1a	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q7ZZU8	tgfbr2b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q7ZZU8	tgfbr2b	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q800C7	chrna7a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	Q800C7	chrna7a	GO:0007271	synaptic transmission, cholinergic	P
UniProtKB	Q800C7	chrna7a	GO:0015464	acetylcholine receptor activity	F
UniProtKB	Q800E4	notch3	GO:0035019	somatic stem cell population maintenance	P
UniProtKB	Q800V0	nos1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q800V0	nos1	GO:0060218	hematopoietic stem cell differentiation	P
UniProtKB	Q801G2	paqr7b	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q801G2	paqr7b	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q801G2	paqr7b	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q801G3	paqr8	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q801G3	paqr8	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q801K3	prl	GO:0031667	response to nutrient levels	P
UniProtKB	Q801M4	chrm2a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q801M4	chrm2a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q801M4	chrm2a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q801M4	chrm2a	GO:0016907	G protein-coupled acetylcholine receptor activity	F
UniProtKB	Q801W1	psmb13a	GO:0010498	proteasomal protein catabolic process	P
UniProtKB	Q801W1	psmb13a	GO:0051603	proteolysis involved in protein catabolic process	P
UniProtKB	Q801Z9	cnbpa	GO:0014036	neural crest cell fate specification	P
UniProtKB	Q802D4	cul1b	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	P
UniProtKB	Q802D4	cul1b	GO:0006511	ubiquitin-dependent protein catabolic process	P
UniProtKB	Q802F6	dio1	GO:0042446	hormone biosynthetic process	P
UniProtKB	Q802G3	gpx1a	GO:0042744	hydrogen peroxide catabolic process	P
UniProtKB	Q802U2	mios	GO:1904263	positive regulation of TORC1 signaling	P
UniProtKB	Q802U2	mios	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	Q802V6	abhd2a	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q802V6	abhd2a	GO:0046464	acylglycerol catabolic process	P
UniProtKB	Q802V6	abhd2a	GO:0003707	nuclear steroid receptor activity	F
UniProtKB	Q802V6	abhd2a	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	Q802V6	abhd2a	GO:0046464	acylglycerol catabolic process	P
UniProtKB	Q802X0	usp42	GO:0006511	ubiquitin-dependent protein catabolic process	P
